battAlias;country;continent;climate;iso_a3;model_series;var;val;descr;cnt_vhcl
Batt_16;Germany;Europe;normal;DEU;all;variable_7;49.8;Beschreibung_7;9219
Batt_16;Greece;Europe;normal;GRC;all;variable_7;35.8;Beschreibung_7;98
Batt_15;Austria;Europe;normal;AUT;all;variable_7;34;Beschreibung_7;949
Batt_9;Spain;Europe;normal;ESP;all;variable_7;39.1;Beschreibung_7;755
Batt_6;Korea (South);Asia;normal;KOR;all;variable_7;34.7;Beschreibung_7;6400
Batt_13;Ukraine;Europe;normal;UKR;all;variable_7;37.8;Beschreibung_7;43
Batt_16;Finland;Europe;coldland;FIN;all;variable_7;55.1;Beschreibung_7;462
Batt_12;Puerto Rico;North America;normal;PRI;all;variable_7;40.2;Beschreibung_7;1961
Batt_5;Hungary;Europe;normal;HUN;all;variable_7;37.6;Beschreibung_7;284
Batt_17;Morocco;Africa;hotland;MAR;all;variable_7;22.3;Beschreibung_7;18
Batt_14;Belgium;Europe;normal;BEL;all;variable_7;63.5;Beschreibung_7;8511
Batt_15;Spain;Europe;normal;ESP;all;variable_7;40.9;Beschreibung_7;13118
Batt_12;Australia;Oceania;hotland;AUS;all;variable_7;28.2;Beschreibung_7;855
Batt_5;Hong Kong;;;;all;variable_7;25.5;Beschreibung_7;218
Batt_17;Sweden;Europe;coldland;SWE;all;variable_7;40.2;Beschreibung_7;134
Batt_17;Italy;Europe;normal;ITA;all;variable_7;60.8;Beschreibung_7;26
Batt_13;Poland;Europe;normal;POL;all;variable_7;47.2;Beschreibung_7;1599
Batt_14;Switzerland;Europe;normal;CHE;all;variable_7;46.4;Beschreibung_7;1156
Batt_12;Sri Lanka;Asia;hotland;LKA;all;variable_7;20.6;Beschreibung_7;194
Batt_5;Taiwan, province of China;Asia;normal;TWN;all;variable_7;33.7;Beschreibung_7;196
Batt_6;Brazil;South America;hotland;BRA;all;variable_7;16.5;Beschreibung_7;54
Batt_8;Poland;Europe;normal;POL;all;variable_7;39.7;Beschreibung_7;325
Batt_14;Portugal;Europe;normal;PRT;all;variable_7;57.9;Beschreibung_7;1038
Batt_8;China;Asia;normal;CHN;all;variable_7;25.7;Beschreibung_7;4665
Batt_7;Greece;Europe;normal;GRC;all;variable_7;29.5;Beschreibung_7;58
Batt_4;Switzerland;Europe;normal;CHE;all;variable_7;15.2;Beschreibung_7;1465
Batt_5;Slovenia;Europe;normal;SVN;all;variable_7;45.4;Beschreibung_7;45
Batt_6;Greece;Europe;normal;GRC;all;variable_7;37.5;Beschreibung_7;516
Batt_6;Kuwait;Asia;hotland;KWT;all;variable_7;15.8;Beschreibung_7;22
Batt_8;Israel;Asia;normal;ISR;all;variable_7;35.9;Beschreibung_7;83
Batt_17;West Banks;;;;all;variable_7;34.1;Beschreibung_7;29
Batt_14;Malta;;;;all;variable_7;13.4;Beschreibung_7;18
Batt_7;USA;North America;normal;USA;all;variable_7;42;Beschreibung_7;8349
Batt_7;China;Asia;normal;CHN;all;variable_7;45.2;Beschreibung_7;20927
Batt_12;Netherlands;Europe;normal;NLD;all;variable_7;62.1;Beschreibung_7;7382
Batt_18;Croatia;Europe;normal;HRV;all;variable_7;54;Beschreibung_7;18
Batt_13;Italy;Europe;normal;ITA;all;variable_7;56.6;Beschreibung_7;4884
Batt_6;Finland;Europe;coldland;FIN;all;variable_7;50.5;Beschreibung_7;1351
Batt_12;Japan;Asia;normal;JPN;all;variable_7;19.3;Beschreibung_7;1862
Batt_13;Czech Republic;Europe;normal;CZE;all;variable_7;46.3;Beschreibung_7;345
Batt_6;Portugal;Europe;normal;PRT;all;variable_7;50.4;Beschreibung_7;1969
Batt_9;Ireland;Europe;normal;IRL;all;variable_7;34.2;Beschreibung_7;264
Batt_12;Canada;North America;coldland;CAN;all;variable_7;36.8;Beschreibung_7;553
Batt_16;Portugal;Europe;normal;PRT;all;variable_7;53.6;Beschreibung_7;805
Batt_14;Poland;Europe;normal;POL;all;variable_7;53.8;Beschreibung_7;1493
Batt_18;Japan;Asia;normal;JPN;all;variable_7;16.4;Beschreibung_7;75
Batt_13;Uruguay;South America;normal;URY;all;variable_7;40.8;Beschreibung_7;154
Batt_9;Norway;Europe;coldland;NOR;all;variable_7;41.5;Beschreibung_7;1280
Batt_9;Greece;Europe;normal;GRC;all;variable_7;34.6;Beschreibung_7;21
Batt_9;Estonia;Europe;normal;EST;all;variable_7;38.4;Beschreibung_7;41
Batt_6;Germany;Europe;normal;DEU;all;variable_7;34.3;Beschreibung_7;29971
Batt_13;Thailand;Asia;hotland;THA;all;variable_7;39.1;Beschreibung_7;10311
Batt_7;Taiwan, province of China;Asia;normal;TWN;all;variable_7;16.6;Beschreibung_7;12
Batt_15;Finland;Europe;coldland;FIN;all;variable_7;41.7;Beschreibung_7;2851
Batt_4;Netherlands;Europe;normal;NLD;all;variable_7;17.8;Beschreibung_7;1146
Batt_1;Germany;Europe;normal;DEU;all;variable_7;34.6;Beschreibung_7;1026
Batt_5;Netherlands;Europe;normal;NLD;all;variable_7;54.6;Beschreibung_7;1511
Batt_17;Israel;Asia;normal;ISR;all;variable_7;39.9;Beschreibung_7;41
Batt_18;Czech Republic;Europe;normal;CZE;all;variable_7;46.9;Beschreibung_7;105
Batt_17;Japan;Asia;normal;JPN;all;variable_7;14.5;Beschreibung_7;72
Batt_13;Bangladesh;Asia;hotland;BGD;all;variable_7;7.7;Beschreibung_7;19
Batt_15;Germany;Europe;normal;DEU;all;variable_7;35;Beschreibung_7;67456
Batt_12;Mexico;North America;hotland;MEX;all;variable_7;25.6;Beschreibung_7;369
Batt_1;Australia;Oceania;hotland;AUS;all;variable_7;16.9;Beschreibung_7;206
Batt_8;Finland;Europe;coldland;FIN;all;variable_7;52;Beschreibung_7;401
Batt_18;Portugal;Europe;normal;PRT;all;variable_7;55.8;Beschreibung_7;1303
Batt_18;Italy;Europe;normal;ITA;all;variable_7;51.8;Beschreibung_7;449
Batt_13;Mauritius;;;;all;variable_7;35.3;Beschreibung_7;130
Batt_13;Switzerland;Europe;normal;CHE;all;variable_7;41.4;Beschreibung_7;1520
Batt_12;Uruguay;South America;normal;URY;all;variable_7;41.3;Beschreibung_7;113
Batt_9;Israel;Asia;normal;ISR;all;variable_7;48.8;Beschreibung_7;252
Batt_13;China;Asia;normal;CHN;all;variable_7;45.6;Beschreibung_7;412
Batt_17;Korea (South);Asia;normal;KOR;all;variable_7;34.3;Beschreibung_7;210
Batt_1;Taiwan, province of China;Asia;normal;TWN;all;variable_7;24.2;Beschreibung_7;42
Batt_7;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_7;44.6;Beschreibung_7;5578
Batt_16;Thailand;Asia;hotland;THA;all;variable_7;35.5;Beschreibung_7;260
Batt_8;Dubai (UAE);Asia;hotland;ARE;all;variable_7;38;Beschreibung_7;242
Batt_5;Ireland;Europe;normal;IRL;all;variable_7;40.3;Beschreibung_7;90
Batt_16;Puerto Rico;North America;normal;PRI;all;variable_7;45.4;Beschreibung_7;566
Batt_13;Slovenia;Europe;normal;SVN;all;variable_7;51.3;Beschreibung_7;39
Batt_15;Japan;Asia;normal;JPN;all;variable_7;17.2;Beschreibung_7;752
Batt_8;Thailand;Asia;hotland;THA;all;variable_7;20.6;Beschreibung_7;180
Batt_5;Belgium;Europe;normal;BEL;all;variable_7;51.3;Beschreibung_7;2928
Batt_9;Colombia;South America;hotland;COL;all;variable_7;14.6;Beschreibung_7;30
Batt_9;Jordan;Asia;normal;JOR;all;variable_7;19.5;Beschreibung_7;74
Batt_8;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;47.6;Beschreibung_7;141
Batt_13;New Zealand;Oceania;normal;NZL;all;variable_7;28.9;Beschreibung_7;131
Batt_8;Abu Dhabi (UAE);Asia;normal;ARE;all;variable_7;24.6;Beschreibung_7;106
Batt_5;Dubai (UAE);Asia;hotland;ARE;all;variable_7;31.3;Beschreibung_7;107
Batt_9;Taiwan, province of China;Asia;normal;TWN;all;variable_7;31;Beschreibung_7;1037
Batt_1;Ukraine;Europe;normal;UKR;all;variable_7;25.4;Beschreibung_7;15
Batt_12;Austria;Europe;normal;AUT;all;variable_7;43.4;Beschreibung_7;658
Batt_16;Poland;Europe;normal;POL;all;variable_7;48.4;Beschreibung_7;524
Batt_8;Belgium;Europe;normal;BEL;all;variable_7;48.8;Beschreibung_7;875
Batt_6;Colombia;South America;hotland;COL;all;variable_7;18.5;Beschreibung_7;55
Batt_17;Germany;Europe;normal;DEU;all;variable_7;47.6;Beschreibung_7;1985
Batt_15;Ireland;Europe;normal;IRL;all;variable_7;35.5;Beschreibung_7;542
Batt_18;New Zealand;Oceania;normal;NZL;all;variable_7;24.1;Beschreibung_7;74
Batt_14;Lithuania;Europe;normal;LTU;all;variable_7;51.1;Beschreibung_7;68
Batt_14;Morocco;Africa;hotland;MAR;all;variable_7;60.4;Beschreibung_7;188
Batt_4;Croatia;Europe;normal;HRV;all;variable_7;20.9;Beschreibung_7;109
Batt_13;Lithuania;Europe;normal;LTU;all;variable_7;47.3;Beschreibung_7;29
Batt_17;Austria;Europe;normal;AUT;all;variable_7;42.9;Beschreibung_7;65
Batt_14;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;60.4;Beschreibung_7;279
Batt_9;TǬrkiye;Asia;normal;TUR;all;variable_7;44.7;Beschreibung_7;1472
Batt_12;USA;North America;normal;USA;all;variable_7;41.2;Beschreibung_7;8877
Batt_8;Saudi Arabia;Asia;hotland;SAU;all;variable_7;6.2;Beschreibung_7;87
Batt_13;Austria;Europe;normal;AUT;all;variable_7;50.3;Beschreibung_7;1926
Batt_15;Netherlands;Europe;normal;NLD;all;variable_7;57.1;Beschreibung_7;4406
Batt_5;TǬrkiye;Asia;normal;TUR;all;variable_7;36.6;Beschreibung_7;674
Batt_1;Singapore;;;;all;variable_7;13.1;Beschreibung_7;14
Batt_13;Netherlands;Europe;normal;NLD;all;variable_7;62.5;Beschreibung_7;2486
Batt_6;Belgium;Europe;normal;BEL;all;variable_7;50;Beschreibung_7;7155
Batt_13;Korea (South);Asia;normal;KOR;all;variable_7;33.6;Beschreibung_7;16939
Batt_15;Australia;Oceania;hotland;AUS;all;variable_7;23.1;Beschreibung_7;132
Batt_4;Germany;Europe;normal;DEU;all;variable_7;15.6;Beschreibung_7;56268
Batt_15;Malta;;;;all;variable_7;20.3;Beschreibung_7;80
Batt_14;Uruguay;South America;normal;URY;all;variable_7;49.9;Beschreibung_7;46
Batt_12;Belgium;Europe;normal;BEL;all;variable_7;48.7;Beschreibung_7;5051
Batt_5;Germany;Europe;normal;DEU;all;variable_7;36.3;Beschreibung_7;13107
Batt_18;Thailand;Asia;hotland;THA;all;variable_7;38.9;Beschreibung_7;1519
Batt_9;Slovenia;Europe;normal;SVN;all;variable_7;58.4;Beschreibung_7;35
Batt_17;Norway;Europe;coldland;NOR;all;variable_7;32.7;Beschreibung_7;11
Batt_18;Hungary;Europe;normal;HUN;all;variable_7;49.6;Beschreibung_7;163
Batt_13;Cayman Islands;;;;all;variable_7;21.7;Beschreibung_7;28
Batt_13;Hungary;Europe;normal;HUN;all;variable_7;47.5;Beschreibung_7;1811
Batt_5;Lithuania;Europe;normal;LTU;all;variable_7;45.6;Beschreibung_7;26
Batt_5;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;39.2;Beschreibung_7;114
Batt_9;Australia;Oceania;hotland;AUS;all;variable_7;20.2;Beschreibung_7;586
Batt_13;Greece;Europe;normal;GRC;all;variable_7;46;Beschreibung_7;784
Batt_18;Sweden;Europe;coldland;SWE;all;variable_7;57.9;Beschreibung_7;2683
Batt_12;Hungary;Europe;normal;HUN;all;variable_7;49.9;Beschreibung_7;294
Batt_17;Finland;Europe;coldland;FIN;all;variable_7;45.1;Beschreibung_7;87
Batt_12;Finland;Europe;coldland;FIN;all;variable_7;46.3;Beschreibung_7;1475
Batt_17;Belgium;Europe;normal;BEL;all;variable_7;56.9;Beschreibung_7;699
Batt_1;China;Asia;normal;CHN;all;variable_7;8;Beschreibung_7;357
Batt_9;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;43.1;Beschreibung_7;98
Batt_16;Hungary;Europe;normal;HUN;all;variable_7;49.6;Beschreibung_7;323
Batt_8;Taiwan, province of China;Asia;normal;TWN;all;variable_7;28.7;Beschreibung_7;301
Batt_18;Ireland;Europe;normal;IRL;all;variable_7;34.5;Beschreibung_7;86
Batt_18;Switzerland;Europe;normal;CHE;all;variable_7;38.3;Beschreibung_7;271
Batt_5;Portugal;Europe;normal;PRT;all;variable_7;48.8;Beschreibung_7;602
Batt_16;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;58.3;Beschreibung_7;102
Batt_14;Norway;Europe;coldland;NOR;all;variable_7;46.8;Beschreibung_7;2178
Batt_18;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;58.5;Beschreibung_7;29
Batt_5;Israel;Asia;normal;ISR;all;variable_7;38.1;Beschreibung_7;354
Batt_6;France;Europe;normal;FRA;all;variable_7;38.9;Beschreibung_7;3187
Batt_14;Netherlands;Europe;normal;NLD;all;variable_7;62.4;Beschreibung_7;763
Batt_1;Finland;Europe;coldland;FIN;all;variable_7;44.2;Beschreibung_7;40
Batt_1;Dubai (UAE);Asia;hotland;ARE;all;variable_7;19;Beschreibung_7;30
Batt_14;Estonia;Europe;normal;EST;all;variable_7;49.5;Beschreibung_7;59
Batt_8;India;Asia;hotland;IND;all;variable_7;18.7;Beschreibung_7;430
Batt_12;Iceland;Europe;coldland;ISL;all;variable_7;34.4;Beschreibung_7;294
Batt_9;USA;North America;normal;USA;all;variable_7;42.2;Beschreibung_7;8749
Batt_6;Taiwan, province of China;Asia;normal;TWN;all;variable_7;34.8;Beschreibung_7;1142
Batt_14;Sweden;Europe;coldland;SWE;all;variable_7;58;Beschreibung_7;3441
Batt_8;Sweden;Europe;coldland;SWE;all;variable_7;48.8;Beschreibung_7;430
Batt_16;Austria;Europe;normal;AUT;all;variable_7;43.6;Beschreibung_7;482
Batt_8;Mexico;North America;hotland;MEX;all;variable_7;5.7;Beschreibung_7;102
Batt_1;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_7;20.6;Beschreibung_7;184
Batt_17;USA;North America;normal;USA;all;variable_7;39.4;Beschreibung_7;618
Batt_13;Romania;Europe;normal;ROU;all;variable_7;43.5;Beschreibung_7;740
Batt_6;Sweden;Europe;coldland;SWE;all;variable_7;42.8;Beschreibung_7;3458
Batt_14;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_7;52.6;Beschreibung_7;3318
Batt_16;Colombia;South America;hotland;COL;all;variable_7;17.2;Beschreibung_7;36
Batt_5;France;Europe;normal;FRA;all;variable_7;35.2;Beschreibung_7;996
Batt_13;Norway;Europe;coldland;NOR;all;variable_7;42.7;Beschreibung_7;3202
Batt_16;Norway;Europe;coldland;NOR;all;variable_7;47.7;Beschreibung_7;113
Batt_7;Canada;North America;coldland;CAN;all;variable_7;34.9;Beschreibung_7;713
Batt_13;Belgium;Europe;normal;BEL;all;variable_7;60.7;Beschreibung_7;9833
Batt_9;Hungary;Europe;normal;HUN;all;variable_7;44.8;Beschreibung_7;211
Batt_16;USA;North America;normal;USA;all;variable_7;46.6;Beschreibung_7;2881
Batt_8;Australia;Oceania;hotland;AUS;all;variable_7;11;Beschreibung_7;81
Batt_1;USA;North America;normal;USA;all;variable_7;32.2;Beschreibung_7;1685
Batt_5;Malaysia;Asia;hotland;MYS;all;variable_7;30.9;Beschreibung_7;141
Batt_5;India;Asia;hotland;IND;all;variable_7;22.3;Beschreibung_7;109
Batt_18;Lithuania;Europe;normal;LTU;all;variable_7;42.7;Beschreibung_7;11
Batt_13;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;52.4;Beschreibung_7;207
Batt_14;Denmark;Europe;coldland;DNK;all;variable_7;64;Beschreibung_7;1003
Batt_13;Mexico;North America;hotland;MEX;all;variable_7;27.9;Beschreibung_7;1359
Batt_5;Denmark;Europe;coldland;DNK;all;variable_7;49.9;Beschreibung_7;989
Batt_9;Mexico;North America;hotland;MEX;all;variable_7;11.7;Beschreibung_7;121
Batt_15;Czech Republic;Europe;normal;CZE;all;variable_7;36.3;Beschreibung_7;487
Batt_12;Germany;Europe;normal;DEU;all;variable_7;41.9;Beschreibung_7;11640
Batt_17;Singapore;;;;all;variable_7;25.3;Beschreibung_7;65
Batt_6;Israel;Asia;normal;ISR;all;variable_7;41.9;Beschreibung_7;791
Batt_16;Italy;Europe;normal;ITA;all;variable_7;55.7;Beschreibung_7;1578
Batt_12;Portugal;Europe;normal;PRT;all;variable_7;46.4;Beschreibung_7;1231
Batt_12;Italy;Europe;normal;ITA;all;variable_7;43.8;Beschreibung_7;1055
Batt_5;Sweden;Europe;coldland;SWE;all;variable_7;49.2;Beschreibung_7;1570
Batt_8;Ireland;Europe;normal;IRL;all;variable_7;42.9;Beschreibung_7;128
Batt_6;New Zealand;Oceania;normal;NZL;all;variable_7;25.1;Beschreibung_7;446
Batt_9;Sweden;Europe;coldland;SWE;all;variable_7;56.2;Beschreibung_7;2222
Batt_8;Portugal;Europe;normal;PRT;all;variable_7;54.7;Beschreibung_7;299
Batt_16;France;Europe;normal;FRA;all;variable_7;50.1;Beschreibung_7;4816
Batt_16;Sweden;Europe;coldland;SWE;all;variable_7;54.6;Beschreibung_7;996
Batt_6;Lithuania;Europe;normal;LTU;all;variable_7;55.1;Beschreibung_7;49
Batt_12;Malaysia;Asia;hotland;MYS;all;variable_7;34;Beschreibung_7;3188
Batt_5;Bulgaria;Europe;normal;BGR;all;variable_7;43;Beschreibung_7;42
Batt_18;France;Europe;normal;FRA;all;variable_7;47;Beschreibung_7;1950
Batt_8;Czech Republic;Europe;normal;CZE;all;variable_7;43.6;Beschreibung_7;144
Batt_7;Germany;Europe;normal;DEU;all;variable_7;41.3;Beschreibung_7;4911
Batt_12;Romania;Europe;normal;ROU;all;variable_7;42.9;Beschreibung_7;174
Batt_6;Hungary;Europe;normal;HUN;all;variable_7;38.8;Beschreibung_7;413
Batt_8;Hungary;Europe;normal;HUN;all;variable_7;36.8;Beschreibung_7;186
Batt_8;New Zealand;Oceania;normal;NZL;all;variable_7;33;Beschreibung_7;18
Batt_13;Dubai (UAE);Asia;hotland;ARE;all;variable_7;39.7;Beschreibung_7;36
Batt_5;Poland;Europe;normal;POL;all;variable_7;37.2;Beschreibung_7;690
Batt_16;Malta;;;;all;variable_7;15.6;Beschreibung_7;14
Batt_15;Sweden;Europe;coldland;SWE;all;variable_7;38.7;Beschreibung_7;5422
Batt_1;Netherlands;Europe;normal;NLD;all;variable_7;45.6;Beschreibung_7;32
Batt_8;USA;North America;normal;USA;all;variable_7;40.8;Beschreibung_7;22376
Batt_6;Dubai (UAE);Asia;hotland;ARE;all;variable_7;25.4;Beschreibung_7;99
Batt_7;France;Europe;normal;FRA;all;variable_7;44.6;Beschreibung_7;3045
Batt_4;Malta;;;;all;variable_7;19.2;Beschreibung_7;280
Batt_5;Australia;Oceania;hotland;AUS;all;variable_7;27.7;Beschreibung_7;1159
Batt_12;Poland;Europe;normal;POL;all;variable_7;40.8;Beschreibung_7;55
Batt_7;Ireland;Europe;normal;IRL;all;variable_7;28.7;Beschreibung_7;26
Batt_13;Colombia;South America;hotland;COL;all;variable_7;27.5;Beschreibung_7;1414
Batt_1;Belgium;Europe;normal;BEL;all;variable_7;45;Beschreibung_7;50
Batt_5;Switzerland;Europe;normal;CHE;all;variable_7;38;Beschreibung_7;1559
Batt_13;Morocco;Africa;hotland;MAR;all;variable_7;38.2;Beschreibung_7;35
Batt_6;Ireland;Europe;normal;IRL;all;variable_7;34.2;Beschreibung_7;607
Batt_6;Thailand;Asia;hotland;THA;all;variable_7;45.2;Beschreibung_7;148
Batt_9;Denmark;Europe;coldland;DNK;all;variable_7;59.2;Beschreibung_7;1403
Batt_15;Switzerland;Europe;normal;CHE;all;variable_7;34.4;Beschreibung_7;1795
Batt_4;Spain;Europe;normal;ESP;all;variable_7;17.8;Beschreibung_7;5946
Batt_4;Greece;Europe;normal;GRC;all;variable_7;19.2;Beschreibung_7;219
Batt_1;France;Europe;normal;FRA;all;variable_7;26.9;Beschreibung_7;56
Batt_9;Romania;Europe;normal;ROU;all;variable_7;29.7;Beschreibung_7;160
Batt_17;Puerto Rico;North America;normal;PRI;all;variable_7;36.4;Beschreibung_7;41
Batt_16;Spain;Europe;normal;ESP;all;variable_7;51.7;Beschreibung_7;1097
Batt_7;Spain;Europe;normal;ESP;all;variable_7;42.3;Beschreibung_7;985
Batt_7;Switzerland;Europe;normal;CHE;all;variable_7;35;Beschreibung_7;70
Batt_12;Sweden;Europe;coldland;SWE;all;variable_7;46.6;Beschreibung_7;1058
Batt_4;Puerto Rico;North America;normal;PRI;all;variable_7;13.8;Beschreibung_7;116
Batt_12;French Polynesia;;;;all;variable_7;24.4;Beschreibung_7;75
Batt_8;United Kingdom of Great Britain and Northern Ireland;Europe;normal;GBR;all;variable_7;33.7;Beschreibung_7;1176
Batt_9;Malaysia;Asia;hotland;MYS;all;variable_7;28.8;Beschreibung_7;186
Batt_13;Lebanon;Asia;normal;LBN;all;variable_7;22.4;Beschreibung_7;52
Batt_13;Germany;Europe;normal;DEU;all;variable_7;53.2;Beschreibung_7;82477
Batt_16;Romania;Europe;normal;ROU;all;variable_7;45.9;Beschreibung_7;414
Batt_12;Thailand;Asia;hotland;THA;all;variable_7;34.8;Beschreibung_7;16066
Batt_17;Croatia;Europe;normal;HRV;all;variable_7;70.9;Beschreibung_7;22
Batt_1;Korea (South);Asia;normal;KOR;all;variable_7;34.8;Beschreibung_7;162
Batt_13;Finland;Europe;coldland;FIN;all;variable_7;51;Beschreibung_7;3967
Batt_9;Netherlands;Europe;normal;NLD;all;variable_7;65.5;Beschreibung_7;1407
Batt_4;Romania;Europe;normal;ROU;all;variable_7;21.5;Beschreibung_7;578
Batt_4;Canada;North America;coldland;CAN;all;variable_7;16.7;Beschreibung_7;664
Batt_6;Denmark;Europe;coldland;DNK;all;variable_7;49.5;Beschreibung_7;2742
Batt_15;Iceland;Europe;coldland;ISL;all;variable_7;26.5;Beschreibung_7;50
Batt_15;Denmark;Europe;coldland;DNK;all;variable_7;45;Beschreibung_7;1907
Batt_12;Abu Dhabi (UAE);Asia;normal;ARE;all;variable_7;38.7;Beschreibung_7;20
Batt_1;Switzerland;Europe;normal;CHE;all;variable_7;39.7;Beschreibung_7;92
Batt_18;Austria;Europe;normal;AUT;all;variable_7;44.1;Beschreibung_7;286
Batt_15;Israel;Asia;normal;ISR;all;variable_7;38.5;Beschreibung_7;604
Batt_4;Slovakia (Slovak Republic);Europe;normal;SVK;all;variable_7;14.7;Beschreibung_7;111
Batt_17;Hungary;Europe;normal;HUN;all;variable_7;41.7;Beschreibung_7;121
Batt_17;Portugal;Europe;normal;PRT;all;variable_7;53.1;Beschreibung_7;104
Batt_6;Slovenia;Europe;normal;SVN;all;variable_7;39.1;Beschreibung_7;77
Batt_13;France;Europe;normal;FRA;all;variable_7;50.3;Beschreibung_7;20191
Batt_8;Malaysia;Asia;hotland;MYS;all;variable_7;19.2;Beschreibung_7;221
Batt_12;TǬrkiye;Asia;normal;TUR;all;variable_7;36.4;Beschreibung_7;26
Batt_17;Spain;Europe;normal;ESP;all;variable_7;56.3;Beschreibung_7;74
Batt_1;Sweden;Europe;coldland;SWE;all;variable_7;26;Beschreibung_7;68
Batt_13;Portugal;Europe;normal;PRT;all;variable_7;58.9;Beschreibung_7;6279
Batt_6;Ecuador;South America;normal;ECU;all;variable_7;23.6;Beschreibung_7;38
Batt_16;Bulgaria;Europe;normal;BGR;all;variable_7;39.6;Beschreibung_7;40
Batt_5;China;Asia;normal;CHN;all;variable_7;39.7;Beschreibung_7;13274
Batt_14;Iceland;Europe;coldland;ISL;all;variable_7;42.2;Beschreibung_7;433
Batt_18;Denmark;Europe;coldland;DNK;all;variable_7;56.5;Beschreibung_7;1084
Batt_12;Luxembourg;Europe;normal;LUX;all;variable_7;47.4;Beschreibung_7;54
Batt_9;Czech Republic;Europe;normal;CZE;all;variable_7;43.3;Beschreibung_7;135
Batt_18;Spain;Europe;normal;ESP;all;variable_7;48.3;Beschreibung_7;680
Batt_13;Puerto Rico;North America;normal;PRI;all;variable_7;38.3;Beschreibung_7;798
Batt_9;Thailand;Asia;hotland;THA;all;variable_7;12.7;Beschreibung_7;66
Batt_6;Bulgaria;Europe;normal;BGR;all;variable_7;44;Beschreibung_7;71
